id,name,artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5SWnsxjhdcEDc7LJjq9UHk,Runnin,"['21 Savage', 'Metro Boomin']",hip hop,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,"['French Montana', 'Swae Lee']",hip hop,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),"['Pitbull', 'AFROJACK', 'Ne-Yo', 'Nayer']",hip hop,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
3GZD6HmiNUhxXYf8Gch723,Lost,['Frank Ocean'],hip hop,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,audio_features,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093,4
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,['GloRilla'],hip hop,0.894,0.66,11,-5.349,0,0.33,0.0243,0.0,0.139,0.181,148.072,audio_features,spotify:track:5A8xI7PN4WDe9e61xEdt94,https://api.spotify.com/v1/tracks/5A8xI7PN4WDe9e61xEdt94,https://api.spotify.com/v1/audio-analysis/5A8xI7PN4WDe9e61xEdt94,142703,4
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,['Outkast'],hip hop,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507,4
7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),"['Moneybagg Yo', 'Morgan Wallen']",hip hop,0.738,0.71,5,-3.778,0,0.0698,0.0266,0.0,0.156,0.722,151.985,audio_features,spotify:track:7hRLuo4QnzCsjICXUOhTE6,https://api.spotify.com/v1/tracks/7hRLuo4QnzCsjICXUOhTE6,https://api.spotify.com/v1/audio-analysis/7hRLuo4QnzCsjICXUOhTE6,161053,4
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,['Future'],hip hop,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,audio_features,spotify:track:1qMMYpVatbRITKCfq1gasi,https://api.spotify.com/v1/tracks/1qMMYpVatbRITKCfq1gasi,https://api.spotify.com/v1/audio-analysis/1qMMYpVatbRITKCfq1gasi,172933,4
0SA0mMXWh23raZ6xzOCU2V,She,"['Tyler, The Creator', 'Frank Ocean']",hip hop,0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375,audio_features,spotify:track:0SA0mMXWh23raZ6xzOCU2V,https://api.spotify.com/v1/tracks/0SA0mMXWh23raZ6xzOCU2V,https://api.spotify.com/v1/audio-analysis/0SA0mMXWh23raZ6xzOCU2V,253387,4
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,"['Lil Peep', 'XXXTENTACION']",hip hop,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400,4
5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,"['Kanye West', 'Syleena Johnson']",hip hop,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,audio_features,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9,223507,4
1WbhIxkn5ECsOwUm795iX1,Star Shopping,['Lil Peep'],hip hop,0.538,0.471,4,-9.84,0,0.0955,0.0946,0.0185,0.116,0.307,93.07,audio_features,spotify:track:1WbhIxkn5ECsOwUm795iX1,https://api.spotify.com/v1/tracks/1WbhIxkn5ECsOwUm795iX1,https://api.spotify.com/v1/audio-analysis/1WbhIxkn5ECsOwUm795iX1,142000,4
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),"['Baby Keem', 'Kendrick Lamar']",hip hop,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,audio_features,spotify:track:3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN,252262,4
5In8B6Om5OKrhwBMB4tXSi,Fuel,"['Eminem', 'JID']",hip hop,0.885,0.662,1,-5.139,1,0.142,0.121,0.0,0.109,0.117,137.981,audio_features,spotify:track:5In8B6Om5OKrhwBMB4tXSi,https://api.spotify.com/v1/tracks/5In8B6Om5OKrhwBMB4tXSi,https://api.spotify.com/v1/audio-analysis/5In8B6Om5OKrhwBMB4tXSi,213646,4
3iVcZ5G6tvkXZkZKlMpIUs,Alright,['Kendrick Lamar'],hip hop,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4
7z3PblAN3dH1JMewiRydkZ,GIRLS,['The Kid LAROI'],hip hop,0.731,0.734,7,-3.145,0,0.0515,0.0382,1.67e-06,0.353,0.797,101.008,audio_features,spotify:track:7z3PblAN3dH1JMewiRydkZ,https://api.spotify.com/v1/tracks/7z3PblAN3dH1JMewiRydkZ,https://api.spotify.com/v1/audio-analysis/7z3PblAN3dH1JMewiRydkZ,152980,4
4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,['J. Cole'],hip hop,0.495,0.722,6,-8.108,0,0.357,0.0697,0.0,0.113,0.539,175.627,audio_features,spotify:track:4tqcoej1zPvwePZCzuAjJd,https://api.spotify.com/v1/tracks/4tqcoej1zPvwePZCzuAjJd,https://api.spotify.com/v1/audio-analysis/4tqcoej1zPvwePZCzuAjJd,239267,4
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"['JID', '21 Savage', 'Baby Tate']",hip hop,0.574,0.567,7,-7.126,0,0.465,0.164,0.0,0.258,0.526,75.965,audio_features,spotify:track:1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,229938,4
07on0OB2cdPt79IFsgdRUy,Need A Favor,['Jelly Roll'],hip hop,0.502,0.771,6,-4.246,1,0.032,0.0123,1.82e-05,0.0801,0.557,157.978,audio_features,spotify:track:07on0OB2cdPt79IFsgdRUy,https://api.spotify.com/v1/tracks/07on0OB2cdPt79IFsgdRUy,https://api.spotify.com/v1/audio-analysis/07on0OB2cdPt79IFsgdRUy,197400,4
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']",hip hop,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,audio_features,spotify:track:03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/tracks/03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/audio-analysis/03tqyYWC9Um2ZqU0ZN849H,263773,4
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,['Eminem'],hip hop,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),"['GloRilla', 'Megan Thee Stallion']",hip hop,0.919,0.629,1,-5.17,1,0.376,0.0226,0.0,0.146,0.407,135.05,audio_features,spotify:track:7mOC6phfrfz3jfigg1aGsE,https://api.spotify.com/v1/tracks/7mOC6phfrfz3jfigg1aGsE,https://api.spotify.com/v1/audio-analysis/7mOC6phfrfz3jfigg1aGsE,156444,4
0WtDGnWL2KrMCk0mI1Gpwz,Redbone,['Childish Gambino'],hip hop,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,audio_features,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/tracks/0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/audio-analysis/0WtDGnWL2KrMCk0mI1Gpwz,326933,4
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,"['Kanye West', 'Jamie Foxx']",hip hop,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4
5UGAXwbA17bUC0K9uquGY2,Antarctica,['$uicideboy$'],hip hop,0.715,0.633,2,-6.869,1,0.0804,0.553,4.45e-06,0.0905,0.319,105.945,audio_features,spotify:track:5UGAXwbA17bUC0K9uquGY2,https://api.spotify.com/v1/tracks/5UGAXwbA17bUC0K9uquGY2,https://api.spotify.com/v1/audio-analysis/5UGAXwbA17bUC0K9uquGY2,126850,5
4lH6nENd1y81jp7Yt9lTBX,Solo,['Future'],hip hop,0.784,0.486,5,-6.497,0,0.0475,0.0538,0.497,0.101,0.0894,110.964,audio_features,spotify:track:4lH6nENd1y81jp7Yt9lTBX,https://api.spotify.com/v1/tracks/4lH6nENd1y81jp7Yt9lTBX,https://api.spotify.com/v1/audio-analysis/4lH6nENd1y81jp7Yt9lTBX,265996,4
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),"['Lil Uzi Vert', 'Oh Wonder']",hip hop,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,audio_features,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747,4
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"['Drake', '21 Savage']",hip hop,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"['USHER', 'Pitbull']",hip hop,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4
7rbECVPkY5UODxoOUVKZnA,I Wonder,['Kanye West'],hip hop,0.542,0.466,0,-8.668,1,0.0824,0.141,0.000444,0.125,0.127,191.386,audio_features,spotify:track:7rbECVPkY5UODxoOUVKZnA,https://api.spotify.com/v1/tracks/7rbECVPkY5UODxoOUVKZnA,https://api.spotify.com/v1/audio-analysis/7rbECVPkY5UODxoOUVKZnA,243440,4
6HZILIRieu8S0iqY8kIKhj,DNA.,['Kendrick Lamar'],hip hop,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,['Drake'],hip hop,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
5cc9Zbfp9u10sfJeKZ3h16,3005,['Childish Gambino'],hip hop,0.664,0.447,6,-7.272,0,0.289,0.112,0.0,0.091,0.659,83.138,audio_features,spotify:track:5cc9Zbfp9u10sfJeKZ3h16,https://api.spotify.com/v1/tracks/5cc9Zbfp9u10sfJeKZ3h16,https://api.spotify.com/v1/audio-analysis/5cc9Zbfp9u10sfJeKZ3h16,234215,4
7j7ud2oFTJ8BjmeI8bjkQm,Texas,['BigXthaPlug'],hip hop,0.764,0.63,1,-5.993,0,0.268,0.0125,0.0,0.253,0.351,145.051,audio_features,spotify:track:7j7ud2oFTJ8BjmeI8bjkQm,https://api.spotify.com/v1/tracks/7j7ud2oFTJ8BjmeI8bjkQm,https://api.spotify.com/v1/audio-analysis/7j7ud2oFTJ8BjmeI8bjkQm,146133,4
4IFd7EVCyJsUHesBMXI8ju,Parking Lot,"['Mustard', 'Travis Scott']",hip hop,0.724,0.555,3,-7.2,1,0.0507,0.17,2.61e-05,0.322,0.408,100.047,audio_features,spotify:track:4IFd7EVCyJsUHesBMXI8ju,https://api.spotify.com/v1/tracks/4IFd7EVCyJsUHesBMXI8ju,https://api.spotify.com/v1/audio-analysis/4IFd7EVCyJsUHesBMXI8ju,175321,4
0hKtu53OlIFXVuYkZwcn3o,Cinderella,"['Future', 'Metro Boomin', 'Travis Scott']",hip hop,0.876,0.412,5,-7.74,0,0.0748,0.431,0.0,0.101,0.15,130.052,audio_features,spotify:track:0hKtu53OlIFXVuYkZwcn3o,https://api.spotify.com/v1/tracks/0hKtu53OlIFXVuYkZwcn3o,https://api.spotify.com/v1/audio-analysis/0hKtu53OlIFXVuYkZwcn3o,169840,4
4HMUrFl8y6rQCzEbaGEkcj,Somebody Save Me,"['Eminem', 'Jelly Roll']",hip hop,0.577,0.657,0,-6.486,1,0.129,0.697,3.2e-06,0.116,0.437,180.727,audio_features,spotify:track:4HMUrFl8y6rQCzEbaGEkcj,https://api.spotify.com/v1/tracks/4HMUrFl8y6rQCzEbaGEkcj,https://api.spotify.com/v1/audio-analysis/4HMUrFl8y6rQCzEbaGEkcj,230199,3
22yRHdYBLZMi7xnvBioqkP,SLUT ME OUT 2,['NLE Choppa'],hip hop,0.718,0.624,1,-6.666,1,0.235,0.0383,0.0,0.0547,0.456,127.929,audio_features,spotify:track:22yRHdYBLZMi7xnvBioqkP,https://api.spotify.com/v1/tracks/22yRHdYBLZMi7xnvBioqkP,https://api.spotify.com/v1/audio-analysis/22yRHdYBLZMi7xnvBioqkP,135059,4
1CDQzbCz4KSQxHe7LMEgRM,Houdini,['Eminem'],hip hop,0.936,0.878,9,-2.798,0,0.0723,0.0283,2.31e-06,0.0689,0.902,126.992,audio_features,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,https://api.spotify.com/v1/tracks/1CDQzbCz4KSQxHe7LMEgRM,https://api.spotify.com/v1/audio-analysis/1CDQzbCz4KSQxHe7LMEgRM,227032,4
2ZRo7axmMPeSVUvDbGkJah,Hope,['XXXTENTACION'],hip hop,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,"['Coolio', 'L.V.']",hip hop,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4
1BncfTJAWxrsxyT9culBrj,Experience,"['Ludovico Einaudi', 'Daniel Hope', 'I Virtuosi Italiani']",classical,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,audio_features,spotify:track:1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/tracks/1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/audio-analysis/1BncfTJAWxrsxyT9culBrj,315427,4
1ymzdmQYjO3ThdlToYZnTq,Adieux,['Ludovico Einaudi'],classical,0.225,0.00407,3,-37.107,1,0.0464,0.987,0.936,0.112,0.32,73.595,audio_features,spotify:track:1ymzdmQYjO3ThdlToYZnTq,https://api.spotify.com/v1/tracks/1ymzdmQYjO3ThdlToYZnTq,https://api.spotify.com/v1/audio-analysis/1ymzdmQYjO3ThdlToYZnTq,175493,4
61dYvvfIRtIDFuqZypPAta,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","['Johann Sebastian Bach', 'Yo-Yo Ma']",classical,0.218,0.111,7,-21.375,1,0.0688,0.895,0.834,0.165,0.27,77.423,audio_features,spotify:track:61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/tracks/61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/audio-analysis/61dYvvfIRtIDFuqZypPAta,151733,4
2agBDIr9MYDUducQPC1sFU,River Flows In You,['Yiruma'],classical,0.315,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.195,audio_features,spotify:track:2agBDIr9MYDUducQPC1sFU,https://api.spotify.com/v1/tracks/2agBDIr9MYDUducQPC1sFU,https://api.spotify.com/v1/audio-analysis/2agBDIr9MYDUducQPC1sFU,188787,4
5NGtFXVpXSvwunEIGeviY3,Gymnopédie No. 1,"['Erik Satie', 'Philippe Entremont']",classical,0.468,0.0127,7,-36.856,1,0.123,0.994,0.937,0.094,0.356,72.776,audio_features,spotify:track:5NGtFXVpXSvwunEIGeviY3,https://api.spotify.com/v1/tracks/5NGtFXVpXSvwunEIGeviY3,https://api.spotify.com/v1/audio-analysis/5NGtFXVpXSvwunEIGeviY3,205867,3
3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","['Ludwig van Beethoven', 'Paul Lewis']",classical,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,audio_features,spotify:track:3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/tracks/3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/audio-analysis/3DNRdudZ2SstnDCVKFdXxG,315427,3
1cmigB9I6IRpFqjIbzvSQB,"Suite bergamasque, L. 75: III. Clair de lune","['Claude Debussy', 'Alice Sara Ott']",classical,0.32,0.00501,1,-33.366,1,0.0455,0.993,0.919,0.0618,0.0383,68.947,audio_features,spotify:track:1cmigB9I6IRpFqjIbzvSQB,https://api.spotify.com/v1/tracks/1cmigB9I6IRpFqjIbzvSQB,https://api.spotify.com/v1/audio-analysis/1cmigB9I6IRpFqjIbzvSQB,294960,5
3U8Fx7zNTQrctytkj6Gqgd,Carnival of the Animals: The Swan,"['Camille Saint-Saëns', 'Isata Kanneh-Mason', 'Jeneba Kanneh-Mason', 'Sheku Kanneh-Mason']",classical,0.213,0.0656,7,-24.81,1,0.0467,0.992,0.969,0.0699,0.0384,65.023,audio_features,spotify:track:3U8Fx7zNTQrctytkj6Gqgd,https://api.spotify.com/v1/tracks/3U8Fx7zNTQrctytkj6Gqgd,https://api.spotify.com/v1/audio-analysis/3U8Fx7zNTQrctytkj6Gqgd,150147,3
39uLYYZytVUwcjgeYLI409,Merry-Go-Round of Life - from 'Howl's Moving Castle',['Joe Hisaishi'],classical,0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,audio_features,spotify:track:39uLYYZytVUwcjgeYLI409,https://api.spotify.com/v1/tracks/39uLYYZytVUwcjgeYLI409,https://api.spotify.com/v1/audio-analysis/39uLYYZytVUwcjgeYLI409,311107,3
2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato","['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']",classical,0.136,0.164,4,-18.756,0,0.0364,0.911,0.916,0.109,0.071,58.303,audio_features,spotify:track:2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/tracks/2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/audio-analysis/2xizRhme7pYeITbH1NLLGt,166867,4
0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","['Camille Saint-Saëns', 'Yo-Yo Ma', 'Kathryn Stott']",classical,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,audio_features,spotify:track:0jOnZhF75V68VsBObWx2XO,https://api.spotify.com/v1/tracks/0jOnZhF75V68VsBObWx2XO,https://api.spotify.com/v1/audio-analysis/0jOnZhF75V68VsBObWx2XO,174267,3
6IZF8hi9J6EtFDLQqOlSbu,The Flower Garden,['Joe Hisaishi'],classical,0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,audio_features,spotify:track:6IZF8hi9J6EtFDLQqOlSbu,https://api.spotify.com/v1/tracks/6IZF8hi9J6EtFDLQqOlSbu,https://api.spotify.com/v1/audio-analysis/6IZF8hi9J6EtFDLQqOlSbu,178507,4
5u5aVJKjSMJr4zesMPz7bL,"Clair de Lune, L. 32","['Claude Debussy', 'Martin Jones']",classical,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,audio_features,spotify:track:5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/tracks/5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/audio-analysis/5u5aVJKjSMJr4zesMPz7bL,268000,4
7gTVQWqEGrqTuZkXpe43z1,Once,['Alexis Ffrench'],classical,0.338,0.00887,8,-32.602,1,0.0459,0.994,0.957,0.109,0.114,113.173,audio_features,spotify:track:7gTVQWqEGrqTuZkXpe43z1,https://api.spotify.com/v1/tracks/7gTVQWqEGrqTuZkXpe43z1,https://api.spotify.com/v1/audio-analysis/7gTVQWqEGrqTuZkXpe43z1,125985,4
0Seumg0NAq7KS1r0Yso52H,Satie / Orch. Ducros: Gymnopédie No. 1,"['Erik Satie', 'Gautier Capuçon', 'Jerome Ducros', 'Adrien Perruchon', 'Orchestre de chambre de Paris']",classical,0.0921,0.0183,7,-31.858,1,0.0513,0.942,0.94,0.195,0.039,166.979,audio_features,spotify:track:0Seumg0NAq7KS1r0Yso52H,https://api.spotify.com/v1/tracks/0Seumg0NAq7KS1r0Yso52H,https://api.spotify.com/v1/audio-analysis/0Seumg0NAq7KS1r0Yso52H,172120,3
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,"['Duke Ellington', 'John Coltrane']",classical,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0848,0.208,0.281,107.854,audio_features,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,"['Duke Ellington', 'John Coltrane']",classical,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0848,0.208,0.281,107.854,audio_features,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4
1G3QPQkoXvpChjNUhd6Tfs,The Arts and the Hours,"['Jean-Philippe Rameau', 'Víkingur Ólafsson']",classical,0.417,0.026,1,-36.7,1,0.0493,0.995,0.938,0.107,0.269,135.244,audio_features,spotify:track:1G3QPQkoXvpChjNUhd6Tfs,https://api.spotify.com/v1/tracks/1G3QPQkoXvpChjNUhd6Tfs,https://api.spotify.com/v1/audio-analysis/1G3QPQkoXvpChjNUhd6Tfs,285443,4
3Dgmyz32dxvtxvUTPS0CUI,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)","['Antonio Vivaldi', 'Florian Christl']",classical,0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,audio_features,spotify:track:3Dgmyz32dxvtxvUTPS0CUI,https://api.spotify.com/v1/tracks/3Dgmyz32dxvtxvUTPS0CUI,https://api.spotify.com/v1/audio-analysis/3Dgmyz32dxvtxvUTPS0CUI,112353,1
3Lsdp3mbD27MjxvTeFm0v3,You're in Love,['Joe Hisaishi'],classical,0.526,0.0344,7,-27.855,0,0.11,0.996,0.924,0.118,0.208,67.101,audio_features,spotify:track:3Lsdp3mbD27MjxvTeFm0v3,https://api.spotify.com/v1/tracks/3Lsdp3mbD27MjxvTeFm0v3,https://api.spotify.com/v1/audio-analysis/3Lsdp3mbD27MjxvTeFm0v3,71800,4
26g48sI8nJSWGtLecKZrej,Ultraviolet,['James Heather'],classical,0.248,0.0621,5,-31.174,1,0.0362,0.988,0.873,0.144,0.0398,68.537,audio_features,spotify:track:26g48sI8nJSWGtLecKZrej,https://api.spotify.com/v1/tracks/26g48sI8nJSWGtLecKZrej,https://api.spotify.com/v1/audio-analysis/26g48sI8nJSWGtLecKZrej,93657,5
3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,['Ludovico Einaudi'],classical,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,audio_features,spotify:track:3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/tracks/3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/audio-analysis/3weNRklVDqb4Rr5MhKBR3D,357707,1
